;Arpes occ;Arpes tot
-14.65546875;4.41531552178027E-07;7.78389509607813E-07
-14.653125;4.37549343425752E-07;7.69750650796702E-07
-14.65078125;4.3347326483879E-07;7.60967507366443E-07
-14.6484375;4.29305478597977E-07;7.52044743300411E-07
-14.64609375;4.25048199367012E-07;7.42987099834261E-07
-14.64375;4.2070369023105E-07;7.33799390388325E-07
-14.64140625;4.16274258763723E-07;7.24486495686269E-07
-14.6390625;4.11762262002186E-07;7.15053369130489E-07
-14.63671875;4.07170100444871E-07;7.05505023406063E-07
-14.634375;4.02500216259097E-07;6.95846534074562E-07
-14.63203125;3.97755096607804E-07;6.86083037856539E-07
-14.6296875;3.92937268595164E-07;6.76219725428475E-07
-14.62734375;3.88049299146116E-07;6.6626184355161E-07
-14.625;3.8309379232825E-07;6.56214688356139E-07
-14.62265625;3.7807339033681E-07;6.46083603169625E-07
-14.6203125;3.72990771855918E-07;6.35873980131749E-07
-14.61796875;3.67848645353337E-07;6.25591248596851E-07
-14.615625;3.62649758313573E-07;6.15240883479548E-07
-14.61328125;3.57396883069656E-07;6.04828390565786E-07
-14.6109375;3.5209282605577E-07;5.94359314148709E-07
-14.60859375;3.46740420805334E-07;5.83839225851023E-07
-14.60625;3.41342526545577E-07;5.73273726223331E-07
-14.60390625;3.35902028773382E-07;5.62668442076861E-07
-14.6015625;3.30421836351442E-07;5.52029019569116E-07
-14.59921875;3.24904881793938E-07;5.41361126550141E-07
-14.596875;3.19354115054336E-07;5.30670444492865E-07
-14.59453125;3.13772507284119E-07;5.19962666842165E-07
-14.5921875;3.08163048121059E-07;5.09243501749658E-07
-14.58984375;3.02528740224192E-07;4.98518659348714E-07
-14.5875;2.96872602953224E-07;4.87793855173902E-07
-14.58515625;2.91197668071378E-07;4.77074805500066E-07
-14.5828125;2.85506976499847E-07;4.66367222813472E-07
-14.58046875;2.79803581364928E-07;4.55676819017534E-07
-14.578125;2.74090542518533E-07;4.45009292430448E-07
-14.57578125;2.68370924298594E-07;4.34370331445152E-07
-14.5734375;2.62647798535467E-07;4.23765612052949E-07
-14.57109375;2.56924238538212E-07;4.13200789882131E-07
-14.56875;2.51203319474674E-07;4.02681502804753E-07
-14.56640625;2.45488115156423E-07;3.92213364018709E-07
-14.5640625;2.39781698212452E-07;3.81801958589109E-07
-14.56171875;2.34087139305792E-07;3.71452846364908E-07
-14.559375;2.28407499607333E-07;3.61171550142268E-07
-14.55703125;2.2274583904837E-07;3.50963562183563E-07
-14.5546875;2.1710520344434E-07;3.40834331762158E-07
-14.55234375;2.11488632966301E-07;3.30789272107484E-07
-14.55;2.05899154258051E-07;3.20833747813316E-07
-14.54765625;2.00339780081377E-07;3.10973078811095E-07
-14.5453125;1.94813509169863E-07;3.01212536568166E-07
-14.54296875;1.89323323049393E-07;2.91557337031528E-07
-14.540625;1.83872187076702E-07;2.8201264439953E-07
-14.53828125;1.78463043732401E-07;2.72583562468794E-07
-14.5359375;1.73098815543743E-07;2.63275133955995E-07
-14.53359375;1.6778240429242E-07;2.54092341032232E-07
-14.53125;1.62516683804782E-07;2.45040097926766E-07
-14.52890625;1.57304504317746E-07;2.36123250002063E-07
-14.5265625;1.52148688397466E-07;2.27346570963861E-07
-14.52421875;1.47052027666686E-07;2.18714761759779E-07
-14.521875;1.42017286471359E-07;2.10232448182816E-07
-14.51953125;1.37047195272983E-07;2.01904175150089E-07
-14.5171875;1.32144449667757E-07;1.93734406302449E-07
-14.51484375;1.27311713912202E-07;1.85727524320733E-07
-14.5125;1.2255161294036E-07;1.77887823272072E-07
-14.51015625;1.17866736115391E-07;1.7021951022708E-07
-14.5078125;1.13259632001369E-07;1.62726702269101E-07
-14.50546875;1.08732808719157E-07;1.55413421173854E-07
-14.503125;1.04288735111876E-07;1.48283598676419E-07
-14.50078125;9.99298326544956E-08;1.41341064897337E-07
-14.4984375;9.56584829487437E-08;1.34589554912387E-07
-14.49609375;9.14770172249346E-08;1.28032699128855E-07
-14.49375;8.73877240001371E-08;1.21674029503318E-07
-14.49140625;8.33928409693308E-08;1.15516968961522E-07
-14.4890625;7.94945561974528E-08;1.09564836016089E-07
-14.48671875;7.56950091313486E-08;1.03820840851945E-07
-14.484375;7.19962848385072E-08;9.82880819912233E-08
-14.48203125;6.84004188658792E-08;9.29695492600741E-08
-14.4796875;6.49093891526279E-08;8.7868116594289E-08
-14.47734375;6.15251198614228E-08;8.29865426719484E-08
-14.475;5.82494807953628E-08;7.83274722819336E-08
-14.47265625;5.50842819588759E-08;7.38934315803064E-08
-14.4703125;5.20312766018653E-08;6.96868261638508E-08
-14.46796875;4.90921589999376E-08;6.57099411623412E-08
-14.465625;4.62685617989928E-08;6.19649415512451E-08
-14.46328125;4.35620595121802E-08;5.84538701261421E-08
-14.4609375;4.09741630687568E-08;5.51786434446666E-08
-14.45859375;3.85063195411554E-08;5.21410534968557E-08
-14.45625;3.61599163147504E-08;4.93427690382006E-08
-14.45390625;3.39362728941506E-08;4.67853283751547E-08
-14.4515625;3.18366466625476E-08;4.44701441050249E-08
-14.44921875;2.9862227674383E-08;4.23985007055327E-08
-14.446875;2.80141394228238E-08;4.05715503189008E-08
-14.44453125;2.6293441457751E-08;3.89903205961957E-08
-14.4421875;2.47011219607736E-08;3.76557043349346E-08
-14.43984375;2.3238104782007E-08;3.65684663396675E-08
-14.4375;2.19052415572059E-08;3.57292374823273E-08
-14.43515625;2.07033190540924E-08;3.51385211290398E-08
-14.4328125;1.96330514437898E-08;3.47966839152209E-08
-14.43046875;1.8695083612496E-08;3.47039632707872E-08
-14.428125;1.78899919221201E-08;3.48604640095005E-08
-14.42578125;1.72182792601921E-08;3.52661567978882E-08
-14.4234375;1.66803817802484E-08;3.59208835862574E-08
-14.42109375;1.62766606799285E-08;3.68243512585867E-08
-14.41875;1.6007407020742E-08;3.79761342394965E-08
-14.41640625;1.58728420968597E-08;3.93756768761628E-08
-14.4140625;1.58731134653569E-08;4.10222923533315E-08
-14.41171875;1.60082977242872E-08;4.29151598361966E-08
-14.409375;1.62783996741979E-08;4.5053327797632E-08
-14.40703125;1.66833515096281E-08;4.74357166141076E-08
-14.4046875;1.72230156396402E-08;5.00611166166771E-08
-14.40234375;1.78971810086899E-08;5.29281869373534E-08
-14.4;1.87055638046842E-08;5.60354584471832E-08
-14.39765625;1.96478124068758E-08;5.93813373754883E-08
-14.3953125;2.07234996074696E-08;6.29640987034195E-08
-14.39296875;2.19321300877578E-08;6.6781893815494E-08
-14.390625;2.32731359600441E-08;7.08327492802964E-08
-14.38828125;2.47458777030762E-08;7.51145641179243E-08
-14.3859375;2.63496487531341E-08;7.96251197314328E-08
-14.38359375;2.80836690983831E-08;8.43620721790316E-08
-14.38125;2.99470912881092E-08;8.93229578759104E-08
-14.37890625;3.19389964836695E-08;9.45051929412984E-08
-14.3765625;3.40584004927188E-08;9.99060792657002E-08
-14.37421875;3.63042474679022E-08;1.05522796701835E-07
-14.371875;3.86754149174915E-08;1.11352413777553E-07
-14.36953125;4.11707147045723E-08;1.1739188499894E-07
-14.3671875;4.37888888410194E-08;1.23638050401705E-07
-14.36484375;4.6528618003681E-08;1.30087644476426E-07
-14.3625;4.93885138268797E-08;1.36737289839483E-07
-14.36015625;5.23671243885039E-08;1.43583502151056E-07
-14.3578125;5.54629355321829E-08;1.50622693915095E-07
-14.35546875;5.86743686095616E-08;1.57851175230666E-07
-14.353125;6.19997830471419E-08;1.65265152319845E-07
-14.35078125;6.54374770261634E-08;1.72860732286898E-07
-14.3484375;6.89856879861319E-08;1.80633928100008E-07
-14.34609375;7.2642595423896E-08;1.88580656990452E-07
-14.34375;7.64063186923276E-08;1.96696741757727E-07
-14.34140625;8.02749187004309E-08;2.04977914911986E-07
-14.3390625;8.42464036762668E-08;2.13419824033132E-07
-14.33671875;8.83187214725303E-08;2.2201802562773E-07
-14.334375;9.24897691353145E-08;2.30767995541748E-07
-14.33203125;9.67573886254718E-08;2.39665128437566E-07
-14.3296875;1.01119368562237E-07;2.4870473664641E-07
-14.32734375;1.05573449959971E-07;2.57882061453591E-07
-14.325;1.10117321077808E-07;2.67192267184185E-07
-14.32265625;1.14748622355892E-07;2.7663044666231E-07
-14.3203125;1.19464945949609E-07;2.8619162426563E-07
-14.31796875;1.24263840690652E-07;2.95870761266862E-07
-14.315625;1.29142806930389E-07;3.05662750065643E-07
-14.31328125;1.34099302823377E-07;3.15562426165689E-07
-14.3109375;1.39130745785424E-07;3.25564566709752E-07
-14.30859375;1.44234508687577E-07;3.35663890541801E-07
-14.30625;1.49407929803428E-07;3.45855069258687E-07
-14.30390625;1.54648305517345E-07;3.56132721427318E-07
-14.3015625;1.59952896413767E-07;3.66491418709851E-07
-14.29921875;1.65318928963492E-07;3.76925690120224E-07
-14.296875;1.70743595237179E-07;3.87430025097146E-07
-14.29453125;1.76224054427092E-07;3.97998871661836E-07
-14.2921875;1.81757435085482E-07;4.08626642520121E-07
-14.28984375;1.87340836839478E-07;4.19307721979521E-07
-14.2875;1.92971332405818E-07;4.30036463321001E-07
-14.28515625;1.98645967029319E-07;4.40807192543068E-07
-14.2828125;2.04361760651968E-07;4.51614212840371E-07
-14.28046875;2.10115713973406E-07;4.62451810462658E-07
-14.278125;2.15904801027707E-07;4.73314249278699E-07
-14.27578125;2.21725979992713E-07;4.84195782301609E-07
-14.2734375;0.0000002275761892254;4.95090651683328E-07
-14.27109375;2.33452348858802E-07;5.05993087889675E-07
-14.26875;2.39351367786743E-07;5.16897321761262E-07
-14.26640625;2.45270139268047E-07;5.27797580036692E-07
-14.2640625;2.51205544295175E-07;5.38688088796203E-07
-14.26171875;2.57154454497501E-07;5.4956308020967E-07
-14.259375;2.63113735260446E-07;5.60416796216661E-07
-14.25703125;2.69080241517586E-07;5.71243483587345E-07
-14.2546875;2.75050824965764E-07;5.82037406331913E-07
-14.25234375;2.81022335168562E-07;5.92792844843908E-07
-14.25;2.86991616309169E-07;6.03504095508587E-07
-14.24765625;2.92955517534254E-07;6.14165483001332E-07
-14.2453125;2.98910886154876E-07;6.24771354063955E-07
-14.24296875;3.04854573382944E-07;6.35316083685729E-07
-14.240625;3.1078343639056E-07;6.45794079543083E-07
-14.23828125;3.16694338920232E-07;6.56199785626584E-07
-14.2359375;3.22584152163724E-07;6.66527679936123E-07
-14.23359375;3.28449757310704E-07;6.76772280631832E-07
-14.23125;3.34288048236419E-07;6.86928153256485E-07
-14.22890625;3.40095932294439E-07;6.9698990743404E-07
-14.2265625;3.45870330861856E-07;7.06952201039851E-07
-14.22421875;3.51608181639107E-07;7.16809744345237E-07
-14.221875;3.57306443945912E-07;7.26557305828016E-07
-14.21953125;3.62962092015726E-07;7.36189705688334E-07
-14.2171875;3.68572125378818E-07;7.45701828220315E-07
-14.21484375;3.74133565614792E-07;7.55088620648373E-07
-14.2125;3.79643457033705E-07;7.64345092546461E-07
-14.21015625;3.85098873972544E-07;7.73466326926126E-07
-14.2078125;3.9049691721484E-07;7.82447476332678E-07
-14.20546875;3.95834714975664E-07;7.91283763634891E-07
-14.203125;4.01109428426703E-07;7.99970491178055E-07
-14.20078125;4.06318252849976E-07;8.08503041560502E-07
-14.1984375;4.1145841371442E-07;8.16876873360807E-07
-14.19609375;4.16527174080805E-07;8.25087532375039E-07
-14.19375;4.21521835153641E-07;8.33130650379954E-07
-14.19140625;4.2643973265224E-07;8.41001943588537E-07
-14.1890625;4.31278247250486E-07;8.48697224722282E-07
-14.18671875;4.36034797805221E-07;8.56212395958562E-07
-14.184375;4.40706845901959E-07;8.63543454146854E-07
-14.18203125;4.45291898172112E-07;8.70686493931215E-07
-14.1796875;4.49787506841268E-07;8.77637711535398E-07
-14.17734375;4.54191269471688E-07;8.84393400467701E-07
-14.175;4.58500831658286E-07;8.90949957627408E-07
-14.17265625;4.62713889761694E-07;8.97303888977063E-07
-14.1703125;4.66828190109939E-07;9.03451805260714E-07
-14.16796875;4.70841530053473E-07;9.09390425279404E-07
-14.165625;4.74751759820524E-07;9.15116579144346E-07
-14.16328125;4.7855678671104E-07;9.20627212518352E-07
-14.1609375;4.82254568280194E-07;9.25919379221064E-07
-14.15859375;4.85843122186958E-07;0.0000009309902523097
-14.15625;4.89320522687591E-07;9.3583712213309E-07
-14.15390625;4.92684900080405E-07;9.40457393793832E-07
-14.1515625;4.95934448074756E-07;9.44848597626879E-07
-14.14921875;4.99067419819098E-07;9.49008384118154E-07
-14.146875;5.02082126816302E-07;9.52934521904741E-07
-14.14453125;5.04976946013952E-07;9.56624907762889E-07
-14.1421875;5.07750318617253E-07;9.60077564604454E-07
-14.13984375;5.10400746039463E-07;9.63290636037483E-07
-14.1375;5.12926797176128E-07;9.66262396413029E-07
-14.13515625;5.15327107237253E-07;9.68991248023433E-07
-14.1328125;5.17600374315985E-07;9.71475717862944E-07
-14.13046875;5.19745368491509E-07;9.73714468858933E-07
-14.128125;5.21760925162971E-07;9.75706290938611E-07
-14.12578125;5.23645947921812E-07;9.77450104308506E-07
-14.1234375;5.25399410184122E-07;9.78944961686764E-07
-14.12109375;5.27020356012602E-07;9.8019005008522E-07
-14.11875;5.28507897765893E-07;9.81184685229034E-07
-14.11640625;5.29861218731223E-07;9.81928316097856E-07
-14.1140625;5.31079575048094E-07;9.82420528484935E-07
-14.11171875;5.32162293668892E-07;9.82661039547498E-07
-14.109375;5.33108772935882E-07;9.82649699385613E-07
-14.10703125;5.33918483764614E-07;9.82386492733965E-07
-14.1046875;5.34590972354889E-07;9.81871541089321E-07
-14.10234375;5.35125853028613E-07;9.81105093919615E-07
-14.1;5.35522816890491E-07;9.80087538227913E-07
-14.09765625;5.35781627940119E-07;9.78819394493035E-07
-14.0953125;5.35902120979805E-07;9.77301313057707E-07
-14.09296875;5.35884208325757E-07;9.7553408202444E-07
-14.090625;5.35727875511755E-07;9.7351862130424E-07
-14.08828125;5.35433177824129E-07;9.7125597789754E-07
-14.0859375;5.35000248417691E-07;9.68747335485081E-07
-14.08359375;5.34429294555891E-07;9.65994009271886E-07
-14.08125;5.33720593375614E-07;9.62997440029108E-07
-14.07890625;5.32874498167381E-07;9.59759201345948E-07
-14.0765625;5.31891436202724E-07;9.56280995617729E-07
-14.07421875;5.30771904175433E-07;9.52564649398053E-07
-14.071875;5.29516476709627E-07;9.48612121887386E-07
-14.06953125;5.28125798437454E-07;9.44425495155771E-07
-14.0671875;5.26600586192775E-07;9.40006975566073E-07
-14.06484375;5.24941629161647E-07;9.35358893572032E-07
-14.0625;5.23149789359494E-07;9.30483704364448E-07
-14.06015625;5.21225998033424E-07;9.25383980642514E-07
-14.0578125;5.1917125701982E-07;9.20062415107697E-07
-14.05546875;5.16986640418553E-07;9.14521822206227E-07
-14.053125;5.14673290905011E-07;9.08765131239655E-07
-14.05078125;5.12232419559414E-07;9.02795386317942E-07
-14.0484375;5.09665306522165E-07;8.96615746048912E-07
-14.04609375;5.06973301987598E-07;8.90229484184191E-07
-14.04375;5.04157818497804E-07;8.83639978954398E-07
-14.04140625;5.01220338509487E-07;8.76850721067044E-07
-14.0390625;4.98162409935082E-07;8.69865308152479E-07
-14.03671875;4.94985642585103E-07;8.62687439436873E-07
-14.034375;4.9169171398788E-07;8.55320921601776E-07
-14.03203125;4.88282364841748E-07;8.47769662257361E-07
-14.0296875;4.84759393359758E-07;0.0000008400376621396
-14.02734375;4.81124663575838E-07;8.3212902446655E-07
-14.025;4.77380100280535E-07;8.24047947426084E-07
-14.02265625;4.73527683556463E-07;8.15798717296607E-07
-14.0203125;4.6956945485043E-07;8.07385713601799E-07
-14.01796875;4.65507512956891E-07;7.98813404053681E-07
-14.015625;4.61344009450931E-07;7.90086337556848E-07
-14.01328125;4.57081155564079E-07;7.8120915279572E-07
-14.0109375;4.52721214331057E-07;7.7218656574761E-07
-14.00859375;4.48266500732383E-07;7.63023369866075E-07
-14.00625;4.43719381920574E-07;7.53724435102393E-07
-14.00390625;4.39082276421409E-07;7.44294706332306E-07
-14.0015625;4.34357649783957E-07;7.34739195866571E-07
-13.99921875;4.29548015123003E-07;7.25062983814427E-07
-13.996875;4.24655934047512E-07;7.15271218570757E-07
-13.99453125;4.19684011916722E-07;7.05369109032993E-07
-13.9921875;4.14634897163883E-07;6.95361923181568E-07
-13.98984375;4.09511281302237E-07;6.85254986730893E-07
-13.9875;4.04315898468054E-07;6.75053682248986E-07
-13.98515625;3.99051517902659E-07;6.6476343760799E-07
-13.9828125;3.93720949914544E-07;6.54389733271832E-07
-13.98046875;3.88327041340165E-07;6.43938094332752E-07
-13.978125;3.82872670893339E-07;6.33414086146859E-07
-13.97578125;3.77360754614477E-07;6.22823317555166E-07
-13.9734375;3.71794240372678E-07;6.12171433916372E-07
-13.97109375;3.66176101480494E-07;6.01464108446812E-07
-13.96875;3.60509345047718E-07;5.90707050855501E-07
-13.96640625;3.54797005214551E-07;5.79905998488888E-07
-13.9640625;3.49042138009402E-07;5.69066709120998E-07
-13.96171875;3.43247826468931E-07;5.58194964818801E-07
-13.959375;3.37417175807963E-07;5.47296566322601E-07
-13.95703125;3.31553308992921E-07;5.36377326062069E-07
-13.9546875;3.2565937213046E-07;5.25443074395831E-07
-13.95234375;3.19738527030655E-07;5.14499648018583E-07
-13.95;3.13793950382027E-07;5.03552889190329E-07
-13.94765625;3.07828833294782E-07;4.92608643412627E-07
-13.9453125;3.01846380734416E-07;4.81672758178636E-07
-13.94296875;2.95849805989837E-07;4.70751074711945E-07
-13.940625;2.89842331284895E-07;4.59849427985309E-07
-13.93828125;2.83827188264717E-07;4.48973646418878E-07
-13.9359375;2.7780761254118E-07;4.38129544012683E-07
-13.93359375;2.71786843007641E-07;4.27322918678444E-07
-13.93125;2.65768121526432E-07;4.16559550329066E-07
-13.92890625;2.59754691857833E-07;4.05845199934641E-07
-13.9265625;2.53749792227313E-07;3.95185597915584E-07
-13.92421875;2.47756660599541E-07;3.84586450496674E-07
-13.921875;2.41778530316912E-07;3.74053432728336E-07
-13.91953125;2.35818625024817E-07;3.63592183145179E-07
-13.9171875;2.29880163826661E-07;3.53208307256621E-07
-13.91484375;2.23966355774055E-07;3.42907370584542E-07
-13.9125;2.18080393360478E-07;3.32694890168465E-07
-13.91015625;2.1222546039243E-07;3.22576342497249E-07
-13.9078125;2.06404725578123E-07;3.1255715612397E-07
-13.90546875;2.00621337018001E-07;3.02642703375202E-07
-13.903125;1.94878427409665E-07;2.92838305198282E-07
-13.90078125;1.89179108738815E-07;2.83149224698367E-07
-13.8984375;1.83526468569123E-07;2.73580662064487E-07
-13.89609375;1.77923574757817E-07;2.64137759625924E-07
-13.89375;1.72373468700652E-07;2.54825591720283E-07
-13.89140625;1.66879163619934E-07;2.4564916295858E-07
-13.8890625;1.61443645302571E-07;2.36613408392477E-07
-13.88671875;1.56069870442519E-07;2.27723189888983E-07
-13.884375;1.50760762372128E-07;2.18983291416027E-07
-13.88203125;1.45519211146354E-07;2.10398418092368E-07
-13.8796875;1.40348073973887E-07;2.01973195257862E-07
-13.87734375;1.35250170789267E-07;1.93712164068678E-07
-13.875;1.30228282752391E-07;1.85619777877443E-07
-13.87265625;1.25285153114062E-07;1.77700402889604E-07
-13.8703125;1.20423485610332E-07;1.69958316311705E-07
-13.86796875;1.15645937963065E-07;1.62397697358106E-07
-13.865625;1.10955126781082E-07;1.55022632540664E-07
-13.86328125;1.06353624063495E-07;1.47837111038905E-07
-13.8609375;1.0184395223571E-07;1.40845019142053E-07
-13.85859375;9.74285897271211E-08;1.34050145786674E-07
-13.85625;9.31099654281131E-08;1.27456174750415E-07
-13.85390625;8.88904535998156E-08;1.21066679885254E-07
-13.8515625;8.47723808204534E-08;1.14885131074684E-07
-13.84921875;8.07580210624029E-08;1.08914889800799E-07
-13.846875;7.68495902042057E-08;1.03159201608325E-07
-13.84453125;7.30492519094619E-08;9.76212016276437E-08
-13.8421875;6.93591124269763E-08;9.2303909651961E-08
-13.83984375;6.5781217970814E-08;8.7210226319408E-08
-13.8375;6.23175594847228E-08;8.23429386377301E-08
-13.83515625;5.8970066656265E-08;7.77047119995582E-08
-13.8328125;5.57406067662874E-08;7.32980891832768E-08
-13.83046875;5.26309860809871E-08;6.91254922405113E-08
-13.828125;4.96429486493248E-08;6.51892194470978E-08
-13.82578125;4.67781728385823E-08;6.1491442896207E-08
-13.8234375;4.40382719402341E-08;5.80342083191677E-08
-13.82109375;4.14247953921158E-08;5.48194353599359E-08
-13.81875;3.89392248137503E-08;5.18489155151026E-08
-13.81640625;3.65829735208862E-08;4.91243087736874E-08
-13.8140625;3.43573877949674E-08;4.66471466499431E-08
-13.81171875;3.22637461083861E-08;4.44188313073979E-08
-13.809375;3.03032536158903E-08;4.24406286731992E-08
-13.80703125;2.84770474552787E-08;4.07136745872859E-08
-13.8046875;2.67861941080603E-08;3.92389718729154E-08
-13.80234375;2.5231685604136E-08;3.8017387124364E-08
-13.8;2.38144453681273E-08;3.70496568073567E-08
-13.79765625;2.25353234560288E-08;3.63363810879354E-08
-13.7953125;2.13950933073827E-08;3.58780220127277E-08
-13.79296875;2.03944580454285E-08;3.5674909477154E-08
-13.790625;1.95340474945182E-08;3.57272392786949E-08
-13.78828125;1.88144133508863E-08;3.60350676917181E-08
-13.7859375;1.82360354989297E-08;3.65983173444938E-08
-13.78359375;1.77993180834103E-08;3.74167752410879E-08
-13.78125;1.75045878935458E-08;3.84900902793388E-08
-13.77890625;1.73520997254398E-08;3.98177801335041E-08
-13.7765625;1.73420313391029E-08;4.13992254654254E-08
-13.77421875;1.74744834336608E-08;4.32336702019432E-08
-13.771875;1.77494820176556E-08;4.53202260690575E-08
-13.76953125;1.81669776966111E-08;4.76578699248194E-08
-13.7671875;1.87268437012553E-08;5.02454443675684E-08
-13.76484375;1.94288772331178E-08;5.30816589266716E-08
-13.7625;2.02728013410642E-08;5.61650915180151E-08
-13.76015625;2.12582625960311E-08;5.94941889468327E-08
-13.7578125;2.23848310057452E-08;6.30672651443528E-08
-13.75546875;2.36520023025887E-08;6.68825055882845E-08
-13.753125;2.50591984942781E-08;7.09379683003911E-08
-13.75078125;2.66057632855151E-08;7.52315794378069E-08
-13.7484375;2.82909678048281E-08;7.9761140420323E-08
-13.74609375;3.01140097704488E-08;8.45243269739348E-08
-13.74375;3.20740104772985E-08;8.95186883164023E-08
-13.74140625;3.4170020343348E-08;9.47416526954616E-08
-13.7390625;3.64010175962782E-08;1.00190526776842E-07
-13.73671875;3.87659042405375E-08;1.05862492951608E-07
-13.734375;4.12635135136354E-08;1.1175461700978E-07
-13.73203125;4.38926082896523E-08;1.17863848749222E-07
-13.7296875;4.66518773956582E-08;1.24187018524317E-07
-13.72734375;4.95399425250724E-08;1.30720844200113E-07
-13.725;5.25553553201795E-08;1.37461930790718E-07
-13.72265625;5.56965970328366E-08;1.44406770321062E-07
-13.7203125;5.89620847284788E-08;1.51551749877298E-07
-13.71796875;6.23501670182882E-08;1.58893147328161E-07
-13.715625;6.58591252374721E-08;1.66427134064483E-07
-13.71328125;6.948717703282E-08;1.7414978037399E-07
-13.7109375;7.32324759515262E-08;1.82057054644712E-07
-13.70859375;7.70931110747658E-08;1.90144825826633E-07
-13.70625;8.10671090609445E-08;1.98408866028017E-07
-13.70390625;8.5152436681579E-08;2.06844853112272E-07
-13.7015625;8.93470001276399E-08;2.15448373634674E-07
-13.69921875;9.36486453121025E-08;2.24214921994832E-07
-13.696875;9.80551609861255E-08;2.33139905991642E-07
-13.69453125;1.02564280663692E-07;2.42218650491341E-07
-13.6921875;1.07173678849174E-07;2.51446393491759E-07
-13.68984375;1.11880977387391E-07;2.60818295002079E-07
-13.6875;1.16683745543828E-07;2.70329437326671E-07
-13.68515625;1.21579498457353E-07;2.79974826339613E-07
-13.6828125;1.26565702673614E-07;2.89749397266159E-07
-13.68046875;1.31639775904832E-07;2.99648015742379E-07
-13.678125;1.36799085135141E-07;3.09665477938343E-07
-13.67578125;0.000000142040952421;3.19796516811659E-07
-13.6734375;1.4736265619011E-07;3.30035806073464E-07
-13.67109375;1.52761427856418E-07;3.40377957146647E-07
-13.66875;1.58234458980067E-07;3.50817527671463E-07
-13.66640625;1.63778899505749E-07;3.61349021747132E-07
-13.6640625;1.69391858496395E-07;3.71966891684613E-07
-13.66171875;1.75070410487171E-07;3.82665546507626E-07
-13.659375;1.8081159186705E-07;3.93439348369107E-07
-13.65703125;1.8661240365905E-07;4.0428261776435E-07
-13.6546875;1.92469815022904E-07;4.15189638753319E-07
-13.65234375;1.98380763880051E-07;4.26154659307858E-07
-13.65;2.04342156804397E-07;4.37171894956735E-07
-13.64765625;2.10350872279453E-07;4.48235532165294E-07
-13.6453125;2.1640376326053E-07;4.59339731587985E-07
-13.64296875;2.22497657789841E-07;4.70478632220153E-07
-13.640625;2.28629359231264E-07;4.81646350951274E-07
-13.63828125;2.34795650112833E-07;4.92836989019094E-07
-13.6359375;2.4099329484593E-07;5.04044636181184E-07
-13.63359375;2.47219036564813E-07;5.15263368362468E-07
-13.63125;2.53469603534766E-07;5.26487255864496E-07
-13.62890625;2.59741709854866E-07;5.37710365069075E-07
-13.6265625;2.66032055030738E-07;5.48926760284201E-07
-13.62421875;2.72337328798071E-07;5.60130509310148E-07
-13.621875;2.78654212006606E-07;5.71315685547693E-07
-13.61953125;2.84979375812736E-07;5.82476369327658E-07
-13.6171875;2.91309486142528E-07;5.93606652557428E-07
-13.61484375;2.97641206891092E-07;0.0000006047006448794
-13.6125;3.03971196461151E-07;6.15752470370678E-07
-13.61015625;3.10296114674232E-07;6.26756275870866E-07
-13.6078125;3.16612622018839E-07;6.37706232031431E-07
-13.60546875;3.22917380450219E-07;6.48596535290891E-07
-13.603125;3.29207060014286E-07;6.59421415927368E-07
-13.60078125;3.35478335074095E-07;6.70175134990469E-07
-13.5984375;3.41727887713054E-07;6.80851989556705E-07
-13.59609375;3.47952411992209E-07;6.91446318523812E-07
-13.59375;3.54148613024676E-07;7.01952501639266E-07
-13.59140625;3.60313209020912E-07;7.12364964389953E-07
-13.5890625;3.66442933332369E-07;7.22678180678908E-07
-13.58671875;3.72534537292531E-07;7.32886675698343E-07
-13.584375;3.78584791736796E-07;7.42985030810205E-07
-13.58203125;3.84590486262092E-07;7.52967882092113E-07
-13.5796875;3.90548433192167E-07;7.62829926218213E-07
-13.57734375;3.9645547125435E-07;7.72565925478682E-07
-13.575;4.02308461613785E-07;7.82170704439418E-07
-13.57265625;4.08104294106296E-07;7.91639157696953E-07
-13.5703125;4.13839888326178E-07;8.00966251271249E-07
-13.56796875;4.19512193084745E-07;8.10147024205012E-07
-13.565625;4.25118190872253E-07;8.19176593066954E-07
-13.56328125;4.30654898233503E-07;8.28050153667728E-07
-13.5609375;4.36119366444316E-07;8.36762983263523E-07
-13.55859375;4.41508683496834E-07;8.4531044209201E-07
-13.55625;4.46819978567297E-07;8.53687980299803E-07
-13.55390625;4.52050418341565E-07;8.61891134267241E-07
-13.5515625;4.57197212933051E-07;8.69915533605226E-07
-13.54921875;4.62257615213129E-07;8.77756901140109E-07
-13.546875;4.67228921818254E-07;8.85411055155651E-07
-13.54453125;4.72108478625751E-07;8.92873915569955E-07
-13.5421875;4.76893676824338E-07;9.00141499885507E-07
-13.53984375;4.8158195625972E-07;9.07209928568889E-07
-13.5375;4.86170809586586E-07;9.1407542941782E-07
-13.53515625;4.90657780031397E-07;9.20734335186242E-07
-13.5328125;4.95040463587923E-07;9.27183087808548E-07
-13.53046875;4.99316510967407E-07;9.33418240270696E-07
-13.528125;5.03483628674555E-07;9.39436457729963E-07
-13.52578125;5.07539581847098E-07;9.45234521824943E-07
-13.5234375;5.11482191582009E-07;9.5080932827864E-07
-13.52109375;5.15309338555117E-07;9.56157890210065E-07
-13.51875;5.19018966767536E-07;9.61277343722059E-07
-13.51640625;5.2260907888042E-07;9.66164942718759E-07
